volume_id,volume_title,doc_id,doc_number,title,opener,date_guess,url,local_html,local_txt,hit_type,matched_terms,excerpt
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d316,316,"Notes on Meeting Between General Marshall and General C. P. Lee at No. 5 Ning Hai Road, Nanking, December 7, 1946, 11 a.m.",,"December 7, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d316,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d316.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d316.txt,direct_org,Democratic League; Lo Lung-chi,"to determine the reasons behind the Communist propaganda. General Marshall then said his chief interest concerned whether the reactionaries were going to wreck the PCC constitution which is now before the National Assembly. General Lee then said that yesterday he had seen Dr. Lo Lung-chi who expressed the opinion that General Marshall was generally accepted by the Chinese people as their savior when he first came to China. However, later, the Communists believed that General Marshall was partial to the Government and consequently lost faith in his mediation. Dr. --- ion government, the situation today would not be so difficult. General Lee then commented that the draft constitution now being discussed in the National Assembly is in accordance with the PCC resolutions and that it is a better one than that drafted by Mr. Carson Chang of the Democratic League. General Lee suggested that if the National Assembly would dispatch a delegation to Yenan, the Communists might be persuaded to resume negotiations. General Marshall asked General Lee whether the Communists would still trust Dr. Stuart. General Lee stated that in the opinion o"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d327,327,"Notes on Meeting Between General Marshall and General C. P. Lee at No. 5 Ning Hai Road, Nanking, December 12, 1946, 11 a.m.",,"December 12, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d327,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d327.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d327.txt,direct_org,Democratic League; Lo Lung-chi,"uch difficulty; however, it could not be easily applied to the Executive Yuan. General Lee commented that if a few less important Ministries in the Executive Yuan were given to the members of other parties, it would not affect the team work very much. He further said that Dr. Lo Lung-chi of the Democratic League once expressed the opinion that the Kuomintang would not want the Communists in the Government because they did not wish the Communists to learn about the secret treaties the Government had made with the United States. General Marshall retorted that ther --- ever, it could not be easily applied to the Executive Yuan. General Lee commented that if a few less important Ministries in the Executive Yuan were given to the members of other parties, it would not affect the team work very much. He further said that Dr. Lo Lung-chi of the Democratic League once expressed the opinion that the Kuomintang would not want the Communists in the Government because they did not wish the Communists to learn about the secret treaties the Government had made with the United States. General Marshall retorted that there are no secret treaties"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d332,332,"Notes on Meeting Between General Marshall and Mr. Hon Yeh-chun at No. 5 Ning Hai Road, Nanking, December 16, 1946, 10:45 a.m.",,"December 16, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d332,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d332.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d332.txt,direct_org,Democratic League,"cy outlined in this memorandum would be most difficult to attain. He expressed his belief that the major hope for China at the present time lay in the combined action of all the minority parties. General Marshall stated that during the past year, he had become familiar with the Democratic League and its branch under Mr. Carsun Chang, the Youth Party, the Farmers’ League and the non-partisans who almost functioned as a formal party. Ever since General Marshall arrived in Nanking, he had exerted his best efforts to persuade the numerous minority parties to organize into a --- Ever since General Marshall arrived in Nanking, he had exerted his best efforts to persuade the numerous minority parties to organize into a third group to balance the situation between the Kuomintang and the Communist Party. General Marshall said that the representatives of the Democratic League, the Youth Party and the non-partisans had joined together for a very brief period when they came to Nanking shortly before the convening of the National Assembly, and were for a time able to exert an important influence. Then they were split apart under pressure from both the K --- experience, he had found many liberals both in the Kuomintang and among the younger members of the Communist Party. He felt that many of the educated people joined the Communists out of sheer disgust with the local Kuomintang governments. General Marshall also believed that the Democratic League allied itself with the Communists because they felt that the only way they could bring about reform in the Government was by utilizing the power of the Communist Party. General Marshall said that great confusion had resulted from the evil propaganda of both sides. This confusi"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d334,334,"Minutes of Meeting Between General Marshall and Dr. Lo Lung-chi at No. 5 Ning Hai Road, Nanking, December 18, 1946, 10 a.m.",,"December 18, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d334,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d334.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d334.txt,direct_org,Democratic League; Lo Lung-chi,"Minutes of Meeting Between General Marshall and Dr. Lo Lung-chi at No. 5 Ning Hai Road, Nanking, December 18, 1946, 10 a.m. Marshall Mission Files, Lot 54–D270 [Document 334] Minutes of Meeting Between General Marshall and Dr. Lo Lung-chi at No. 5 Ning Hai Road, Nanking, December 18, 1946, 10 a.m. Nanking, December 18, 1946, 10 a. --- Minutes of Meeting Between General Marshall and Dr. Lo Lung-chi at No. 5 Ning Hai Road, Nanking, December 18, 1946, 10 a.m. Marshall Mission Files, Lot 54–D270 [Document 334] Minutes of Meeting Between General Marshall and Dr. Lo Lung-chi at No. 5 Ning Hai Road, Nanking, December 18, 1946, 10 a.m. Nanking, December 18, 1946, 10 a.m. Also present: Colonel Underwood Dr. Lo stated that he was leaving tomorrow for Shanghai where the Democratic League was to hold a meeting to chart future party act --- Minutes of Meeting Between General Marshall and Dr. Lo Lung-chi at No. 5 Ning Hai Road, Nanking, December 18, 1946, 10 a.m. Nanking, December 18, 1946, 10 a.m. Also present: Colonel Underwood Dr. Lo stated that he was leaving tomorrow for Shanghai where the Democratic League was to hold a meeting to chart future party activities. He asked if General Marshall could give any advice to the Democratic League. General Marshall said that it was very difficult to give advice at this time. He was somewhat at a loss to determine the real issues of the mome --- anking, December 18, 1946, 10 a.m. Also present: Colonel Underwood Dr. Lo stated that he was leaving tomorrow for Shanghai where the Democratic League was to hold a meeting to chart future party activities. He asked if General Marshall could give any advice to the Democratic League. General Marshall said that it was very difficult to give advice at this time. He was somewhat at a loss to determine the real issues of the moment. There was so much Chinese maneuvering taking place that it was difficult for an American to accurately assess the situation. He --- olved, Doctor Lo stated his understanding that this conference would follow the spirit but not the form of the earlier PCC meetings. Dr. Lo felt it was still possible for the minority parties to cooperate, although it would be vastly difficult to reconcile all differences. The Democratic League had stayed out of the National Assembly in order to show the Communist Party that it was not alone, that it still had friends who would stand by them in the event of new negotiations. He hoped that following the meeting of the Democratic League in Shanghai a representative of th"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d343,343,"Minutes of Meeting Between General Marshall and Professor Chou Tsien-chung at Nanking, December 21, 1946, 11 a.m.",,"December 21, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d343,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d343.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d343.txt,direct_org,Democratic League; Lo Lung-chi,"nt. He insisted that the CCP still desired to cooperate in the resolution of outstanding military and political problems but would demand application of the PCC resolutions and the formation of a coalition government. Professor Chou referred to his recent conversation with Dr. Lo Lung-chi who said that General Marshall had asked if the Democratic League would join the reorganized State Council, if the CCP boycotted same. General Marshall started emphatically that he had asked Dr. Lo no such question and that his remarks had been confined to emphasizing the critic --- he resolution of outstanding military and political problems but would demand application of the PCC resolutions and the formation of a coalition government. Professor Chou referred to his recent conversation with Dr. Lo Lung-chi who said that General Marshall had asked if the Democratic League would join the reorganized State Council, if the CCP boycotted same. General Marshall started emphatically that he had asked Dr. Lo no such question and that his remarks had been confined to emphasizing the critical need for a unification of all liberal parties under patriotic a --- ation of an anti-CCP front in China. Professor Chou referred to his recent discussion with Mr. Carsun Chang. The latter considers himself in a very difficult and awkward position at the moment as a result of Socialist Democrats’ participation in the National Assembly while the Democratic League had refused to join the Assembly. Mr. Carsun Chang claimed that the President of the Democratic League had consented to participation in the National Assembly by the Socialist Democrats. Professor Chou then stated that the Young China Party which he represented earnestly desir --- Chang. The latter considers himself in a very difficult and awkward position at the moment as a result of Socialist Democrats’ participation in the National Assembly while the Democratic League had refused to join the Assembly. Mr. Carsun Chang claimed that the President of the Democratic League had consented to participation in the National Assembly by the Socialist Democrats. Professor Chou then stated that the Young China Party which he represented earnestly desired renewal of negotiations under the leadership of General Marshall and Dr. Stuart. General Marshall"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d348,348,The Ambassador in China (Stuart) to the Secretary of State,"Nanking , December 23, 1946. [Received December 24—4:15 a.m.]","December 23, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d348,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d348.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d348.txt,direct_org,Democratic League; Lo Lung Chi,"Ambassador in China (Stuart) to the Secretary of State 893.00/12–2346: Telegram [Document 348] The Ambassador in China ( Stuart ) to the Secretary of State Nanking , December 23, 1946. [Received December 24—4:15 a.m.] 2161. Following is statement released by Lo Lung Chi, spokesman of the Democratic League, in connection with President Truman’s broadcast speech: President Truman’s broadcast speech is a reaffirmation of the American policy on China as announced by him on December 15, last year and deduced from the joint declaration issued by t --- o the Secretary of State 893.00/12–2346: Telegram [Document 348] The Ambassador in China ( Stuart ) to the Secretary of State Nanking , December 23, 1946. [Received December 24—4:15 a.m.] 2161. Following is statement released by Lo Lung Chi, spokesman of the Democratic League, in connection with President Truman’s broadcast speech: President Truman’s broadcast speech is a reaffirmation of the American policy on China as announced by him on December 15, last year and deduced from the joint declaration issued by the three Foreign Ministers in Moscow --- year and deduced from the joint declaration issued by the three Foreign Ministers in Moscow. 43 If his statement could be released at a much earlier date, it could benefit China much more and certainly reduce much of the doubts and criticisms on the United States policy. The Democratic League still favors the implementation of the PCC resolutions. But unfortunately they have been violated by the Government. Since all the parties do not participate in the National Assembly, the constitution passed by it will not likely be accepted by them or by the people. Even if"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d352,352,"Minutes of Meeting Between General Marshall and General C. P. Lee at No. 5 Ning Hai Road, Nanking, December 26, 1946, 6 p.m.",,"December 26, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d352,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d352.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d352.txt,direct_org,Democratic League,"extremely difficult to organize. With the adoption of the constitution, and the adjournment of the National Assembly, a liberal party was the only guarantee of honest reorganization of the Government and the enforcement of the adopted constitution. General Lee stated that the Democratic League is going to have a meeting on January 6. He said that there are only three large minority parties—the Youth Party, the Democratic League, and the Democratic Socialist Party. He then asked whether General Marshall wanted to see Mr. Chang, the Chairman of the Democratic League Par --- s the only guarantee of honest reorganization of the Government and the enforcement of the adopted constitution. General Lee stated that the Democratic League is going to have a meeting on January 6. He said that there are only three large minority parties—the Youth Party, the Democratic League, and the Democratic Socialist Party. He then asked whether General Marshall wanted to see Mr. Chang, the Chairman of the Democratic League Party, if the latter would come to Nanking. General Marshall replied that he would not ask to see Mr. Chang, because it would cause resentme --- the Democratic League is going to have a meeting on January 6. He said that there are only three large minority parties—the Youth Party, the Democratic League, and the Democratic Socialist Party. He then asked whether General Marshall wanted to see Mr. Chang, the Chairman of the Democratic League Party, if the latter would come to Nanking. General Marshall replied that he would not ask to see Mr. Chang, because it would cause resentment among other political parties. However, if Mr. Chang wanted to see him, General Marshall would be available. General Marshall then said"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d353,353,General Marshall to President Truman,"[ Nanking ,] December 28, 1946.","December 28, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d353,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d353.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d353.txt,direct_org,Democratic League,"tion, to which I felt they were inalterably opposed. I stated that if the Communists would not re-enter into negotiations, then it was most important for the Government to go ahead immediately with its reorganization, leaving the door open for Communists’ entry and that of the Democratic League allied with the Communists. I felt that the Generalissimo, by his leadership in the National Assembly in opposition to the reactionaries, which had secured the adoption of a reasonably sound Constitution, had gained a great moral victory which had rehabilitated if not added to h --- n of words and that he was determined to institute a democratic form of Government. Therefore he should proceed without delay in the reorganization of the State Council with a conspicuous presence of liberals from the Kuomintang and with vacancies left for the Communists and the Democratic League. Also that he should start at once in the reorganization of the Executive Yuan. But the most important point I made was that he must by his own indirect leadership father a coalition of the minority groups into a liberal party; that unless there was such a sizeable minority grou"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d355,355,The Ambassador in China (Stuart) to the Secretary of State,"Nanking , December 31, 1946. [Received December 31—6:52 a.m.]","December 31, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d355,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d355.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d355.txt,direct_org,Democratic League,"stmas Day so that party officials will continue to exercise certain official functions until that time. Govt already has asked minority parties which were represented in National Assembly to share in reorganized Govt. Similar invitations will be extended to Communist Party and Democratic League “when and if they express signs of willingness to participate”. Young China Party and Social Democrats now holding meetings to decide on participation with Kmt in broadened National Govt. Not asked yet to submit their nominations for offices. Queried about press reports that --- “when and if they express signs of willingness to participate”. Young China Party and Social Democrats now holding meetings to decide on participation with Kmt in broadened National Govt. Not asked yet to submit their nominations for offices. Queried about press reports that Democratic League officials had been invited to go to Yenan for purpose of asking Communists to resume negotiations, Peng replied, “I have not heard of that”. Denied rumors of pending adjustment of official rate of exchange, declaring they were “absolutely unfounded”. Stuart"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d356,356,"Minutes of Meeting Between General Marshall and General C. P. Lee at No. 5 Ning Hai Road, Nanking, December 31, 11 a.m.",,"December 31, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d356,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d356.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d356.txt,direct_org,Democratic League,"l Lee stated that his trip to Shanghai had been delayed but that he would go there for the meetings of the minority parties. He stated that Mr. Mo Te-hui was also going and would want to talk to General Marshall upon his return to Nanking. General Marshall asked how strong the Democratic League was at present. General Lee described it as already the largest of the minority parties and steadily growing larger. He stated it would become the most popular of the minority parties and would attract the majority of the liberals. Accordingly, it would become the real balance b"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d357,357,"Minutes of Meeting Between General Marshall, Professor Wu Chi-yu, and Mr. Sun Tan-lin at No. 5 Ning Hal Road, Nanking, December 31, 1946, 5:30 p.m.",,"December 31, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d357,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d357.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d357.txt,direct_org,Democratic League,"e had seldom seen any government officials except the Generalissimo, Dr. T. V. Soong, Dr. Wang, General Yu Ta-wei, and the Madame frequently but on social matters usually; that most of his contacts actually had been with General Chou En-lai. General Marshall said he had seen the Democratic League members several times and many of the non-party members including businessmen, professors, publishers; particularly the last two. General Marshall stated that the reactionaries in the government had opposed his efforts throughout and that he was now convinced that the solution"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d370,370,"Minutes of Meeting Between General Marshall and General C. P. Lee at No. 5 Ning Hai Road, Nanking, January 7, 1947, 11 a.m.",,"January 7, 1947",https://history.state.gov/historicaldocuments/frus1946v10/d370,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d370.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d370.txt,direct_org,Democratic League; Chang Lan; Lo Lung-chi,"shall and General C. P. Lee 81 at No. 5 Ning Hai Road, Nanking, January 7, 1947, 11 a.m. Nanking, January 7, 1947, 11 a.m. Also present: Captain Soong 82 General Lee told General Marshall that he had just returned from Shanghai where he had visited many Democratic League members and nonpartisans. He summarized their views as set forth below. Mr. Mo Te-hui: Mr. Mo seemed to think that if General Marshall could wait patiently in China for another year, the problem could eventually be solved. He suggested that General Marshall should take a pass --- gested that General Marshall should take a passive attitude because, he believed, time alone would solve the problem. He felt that the Government should not be reorganized in the near future because without the Communist Party, reorganization would do more harm than good. Dr. Lo Lung-chi: Dr. Lo inquired if General Marshall was pressing the Government for reorganization. He felt that the Government was trying to break up the third party group and obtain the loan from the U. S. He further stated that by reorganizing a few departments, the Government would proclai --- d be resumed and that the Communists still wanted peace. Dr. Lo said the fact that Mr. Tung Pi-wu 83 is still remaining in Nanking and the repeated denial of the convocation of a People’s Assembly by Yenan is a good indication that the Communist Party still desires peace. Mr. Chang Lan (Chairman of the Democratic League): Mr. Chang felt that either the Government would have to make wide reforms or China would break into pieces. He stated that the bandits who are so prevalent in various parts of China could be very easily organized by the Communists. He said th --- ommunists still wanted peace. Dr. Lo said the fact that Mr. Tung Pi-wu 83 is still remaining in Nanking and the repeated denial of the convocation of a People’s Assembly by Yenan is a good indication that the Communist Party still desires peace. Mr. Chang Lan (Chairman of the Democratic League): Mr. Chang felt that either the Government would have to make wide reforms or China would break into pieces. He stated that the bandits who are so prevalent in various parts of China could be very easily organized by the Communists. He said that he had tried to persuade the Gen"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d372,372,"General Marshall’s Notes on a Conference With Dr. Wang Shihchieh, at Nanking, January 7, 1946, 1:30 p.m.",,"January 7, 1946",https://history.state.gov/historicaldocuments/frus1946v10/d372,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d372.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d372.txt,direct_org,Democratic League,"esident 86 but that it did not cover the following points which he wished me to convey to the President: The Government intended to reorganize immediately, taking into the Government the representatives of non-party men, Young China Party, Democratic Socialist Party, and also Democratic League and the Communists if they were willing to participate. If the Communists and the Democratic League members would not participate, it was essential that the Government go ahead without further delays in reorganizing and restoring communications. The situation would be difficul --- nt: The Government intended to reorganize immediately, taking into the Government the representatives of non-party men, Young China Party, Democratic Socialist Party, and also Democratic League and the Communists if they were willing to participate. If the Communists and the Democratic League members would not participate, it was essential that the Government go ahead without further delays in reorganizing and restoring communications. The situation would be difficult and the Generalissimo trusted that his problem would be sympathetically viewed by the United States"
frus1946v10,"Foreign Relations of the United States, 1946, The Far East: China, Volume X",d379,379,The Ambassador in China (Stuart) to the Secretary of State,"Nanking , January 10, 1947. [Received January 10—7:46 a.m.]","January 10, 1947",https://history.state.gov/historicaldocuments/frus1946v10/d379,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d379.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v10/d379.txt,direct_org,Democratic League,"The Ambassador in China (Stuart) to the Secretary of State 111.11/1–1047: Telegram [Document 379] The Ambassador in China ( Stuart ) to the Secretary of State Nanking , January 10, 1947. [Received January 10—7:46 a.m.] 49. Following is text of Democratic League’s statement on designation of General Marshall as Secretary of State. Statement is from Hsin Min Pao January 9th: “We congratulate the United States on making the right choice and General Marshall on his new appointment. “That General Marshall has not accomplished his mis"
frus1947v07,"Foreign Relations of the United States, 1947, The Far East: China, Volume VII",d3,3,The Consul General at Peiping (Myers) to the Secretary of State,"Peiping , December 30, 1946—6 p.m. [Received December 30—1:20 p.m.]","December 30, 1946",https://history.state.gov/historicaldocuments/frus1947v07/d3,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d3.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d3.txt,direct_org,Democratic League,"g anti-American feeling prevalent particularly among students. (This is continuation of my 331, December 30.) Mayor Ho expressed opinion demonstration largely inspired by Communists who were seizing opportunity to inflame public opinion. Other sources stated participants mostly Democratic League members or sympathizers. While student parade was on whole orderly, language and attitude became violent while passing Executive Headquarters. Fists were shaken, Americans referred to as dogs, beasts, et cetera, and filthy unprintable slogans shouted and written with chalk on"
frus1947v07,"Foreign Relations of the United States, 1947, The Far East: China, Volume VII",d8,8,The Ambassador in China (Stuart) to the Secretary of State,"Nanking , January 8, 1947—1 p.m. [Received January 8—10:50 a.m.]","January 8, 1947",https://history.state.gov/historicaldocuments/frus1947v07/d8,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d8.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d8.txt,direct_org,Democratic League,"is a very weak danger that on another occasion the Chinese Government may employ too harsh methods since those who incline to such tactics now argue that the authority of the Government is under challenge. Some of the demonstrators at Embassy on January 2 were affiliated with Democratic League, but there is no doubt as [ that ] there was Communist influence at work, as has also been indicated by reports reaching Embassy from Consuls General at Shanghai, Tientsin, Peiping and Chungking. Embassy considers that, on the whole, demonstrations may best be interpreted as a m"
frus1947v07,"Foreign Relations of the United States, 1947, The Far East: China, Volume VII",d19,19,The Ambassador in China (Stuart) to the Secretary of State,"Nanking , January 23, 1947—9 a.m. [Received January 23—5:12 a.m.]","January 23, 1947",https://history.state.gov/historicaldocuments/frus1947v07/d19,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d19.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d19.txt,direct_org,Democratic League; Chang Lan; Lo Lung-chi,"tuart) to the Secretary of State 893.00/1–2347: Telegram [Document 19] The Ambassador in China ( Stuart ) to the Secretary of State Nanking , January 23, 1947—9 a.m. [Received January 23—5:12 a.m.] 126. Some salient manifestations with third party groups. Lo Lung-chi, spokesman for Democratic League, at press conference 21st in Shanghai remarked that Democratic League strongly opposes the proposed reorganization of Government without participation of Chinese Communist Party. This is attempt to prolong civil war and to perpetuate the national --- State 893.00/1–2347: Telegram [Document 19] The Ambassador in China ( Stuart ) to the Secretary of State Nanking , January 23, 1947—9 a.m. [Received January 23—5:12 a.m.] 126. Some salient manifestations with third party groups. Lo Lung-chi, spokesman for Democratic League, at press conference 21st in Shanghai remarked that Democratic League strongly opposes the proposed reorganization of Government without participation of Chinese Communist Party. This is attempt to prolong civil war and to perpetuate the national split on part of Kuomintang Part --- ina ( Stuart ) to the Secretary of State Nanking , January 23, 1947—9 a.m. [Received January 23—5:12 a.m.] 126. Some salient manifestations with third party groups. Lo Lung-chi, spokesman for Democratic League, at press conference 21st in Shanghai remarked that Democratic League strongly opposes the proposed reorganization of Government without participation of Chinese Communist Party. This is attempt to prolong civil war and to perpetuate the national split on part of Kuomintang Party. Democratic League favors resumption of peace negotiations between m --- t press conference 21st in Shanghai remarked that Democratic League strongly opposes the proposed reorganization of Government without participation of Chinese Communist Party. This is attempt to prolong civil war and to perpetuate the national split on part of Kuomintang Party. Democratic League favors resumption of peace negotiations between major parties but these negotiations must not be utilized as means to launch “peace offensive” against the other side. Democratic League has no objection to which form of negotiations is followed, either the round-table conference --- ttempt to prolong civil war and to perpetuate the national split on part of Kuomintang Party. Democratic League favors resumption of peace negotiations between major parties but these negotiations must not be utilized as means to launch “peace offensive” against the other side. Democratic League has no objection to which form of negotiations is followed, either the round-table conference proposed by Sun Fo 32 or the all-party conference proposed by Communists. Chief thing is that both parties abide by the spirit and tradition of the successful Political Consultative Co"
frus1947v07,"Foreign Relations of the United States, 1947, The Far East: China, Volume VII",d25,25,"Memorandum of Conversation, by the First Secretary of Embassy in China (Perkins)","[ Nanking ,] February 6, 1947.","February 6, 1947",https://history.state.gov/historicaldocuments/frus1947v07/d25,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d25.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d25.txt,direct_org,Democratic League,"up in the Shantung fighting. However, he raised no cry of woe about Nationalist lack of matériel. 2. Political . Dr. Chiang was reticent about the reorganization of the Government, but he indicated a fairly low regard for third parties and their potentialities. He thought the Democratic League was opportunistic and was waiting for the breaks; the effect of their stand was of aid to the Communists and he felt that some League members were little different from Communists. One League member told him that his group, however, desired peace above all, since full-scale war"
frus1947v07,"Foreign Relations of the United States, 1947, The Far East: China, Volume VII",d40,40,The Ambassador in China (Stuart) to the Secretary of State,"Nanking , February 25, 1947—5 p.m. [Received February 25—10:08 a.m.]","February 25, 1947",https://history.state.gov/historicaldocuments/frus1947v07/d40,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d40.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d40.txt,direct_org,Democratic League; Chang Lan; Lo Lung-chi,"ador in China ( Stuart ) to the Secretary of State Nanking , February 25, 1947—5 p.m. [Received February 25—10:08 a.m.] 372. Following is substance of information transmitted by Ludden 74 as result Ambassador’s and his talks with third party leaders, principally Chang Lan, Lo Lung-chi and Carson Chang, February 21 and 22 at Shanghai: Democratic League representatives stated China’s situation is deteriorating with great rapidity, pointed out that this is disadvantageous to US because the people to whom General Marshall’s statement 75 was direct --- na ( Stuart ) to the Secretary of State Nanking , February 25, 1947—5 p.m. [Received February 25—10:08 a.m.] 372. Following is substance of information transmitted by Ludden 74 as result Ambassador’s and his talks with third party leaders, principally Chang Lan, Lo Lung-chi and Carson Chang, February 21 and 22 at Shanghai: Democratic League representatives stated China’s situation is deteriorating with great rapidity, pointed out that this is disadvantageous to US because the people to whom General Marshall’s statement 75 was directed will inevi --- ruary 25, 1947—5 p.m. [Received February 25—10:08 a.m.] 372. Following is substance of information transmitted by Ludden 74 as result Ambassador’s and his talks with third party leaders, principally Chang Lan, Lo Lung-chi and Carson Chang, February 21 and 22 at Shanghai: Democratic League representatives stated China’s situation is deteriorating with great rapidity, pointed out that this is disadvantageous to US because the people to whom General Marshall’s statement 75 was directed will inevitably be driven as end result of situation into the Communist camp. Al --- because the people to whom General Marshall’s statement 75 was directed will inevitably be driven as end result of situation into the Communist camp. All persons interviewed pointed out that there can be no real solution present problems until there is cessation of civil war. Chang Lan desired that three points be brought to attention of US Government: (1) desirability American-Soviet-British mediation to replace American mediatory efforts; (2) that a reorganization of the Government without taking into consideration basic PCC agreements was doomed to failure; --- y efforts; (2) that a reorganization of the Government without taking into consideration basic PCC agreements was doomed to failure; (3) that Communist Party at present time is considering calling a “national assembly” in its own “liberated areas”. Impression was received that Democratic Leaguers and Carson Chang would be resentful foreign pressure put on them to join Government and that they believed no solution of present problem possible except by Chinese among Chinese. Chang Lan in particular took the line that American assistance to Government was responsible more"
frus1947v07,"Foreign Relations of the United States, 1947, The Far East: China, Volume VII",d54,54,The Ambassador in China (Stuart) to the Secretary of State,"Nanking , March 6, 1947—2 p.m. [Received March 6—4:02 a.m.]","March 6, 1947",https://history.state.gov/historicaldocuments/frus1947v07/d54,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d54.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d54.txt,direct_org,Democratic League,". He said that Carson Chang and his group of Social Democrats had now received the Govt’s proposals and were returning to Shanghai to meet and consider their party’s position. In this connection reference is made to Embtel 372, Feb. 25. The Youth Party would participate, but the Democratic League had, he said, moved further leftward in its attitude of cooperation with the Communists. Stuart"
frus1947v07,"Foreign Relations of the United States, 1947, The Far East: China, Volume VII",d66,66,The Ambassador in China (Stuart) to the Secretary of State,"No. 571 Nanking , March 19, 1947. [Received April 1.]","March 19, 1947",https://history.state.gov/historicaldocuments/frus1947v07/d66,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d66.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1947v07/d66.txt,direct_org,Democratic League,"to incur the odium of joining a very unpopular Government and the undesirable consequences of its possible collapse. The same considerations obtain more or less among those of no party. Dr. Carson Chang is a case in point. He has led a group of its members to break away from the Democratic League and to organize the Social Democratic Party on a liberal and progressive basis. He was chiefly responsible for the draft of the Constitution adopted last November. He has been offered the headship of the Judicial Yuan, a post for which he would be admirably suited. But he vacill"
