candidate_id,review_status,level,material_class,availability,catalog_reference_status,needs_ocr,staging_citation_ready,strict_gate,fail_reasons,catalog_as_fulltext_flag
domestic:SAAC:1949-index-c27,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-index-c28,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-index-c29,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-index-c30,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-index-c31,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-index-c32,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a01,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a02,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a03,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a04,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a05,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a06,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a07,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a08,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a09,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a10,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a11,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a12,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a13,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a14,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a15,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a16,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:1949-item-a17,accepted,L1,一手,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:51koukou-p01-dde04,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p01-dde07,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p01-dde08-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p01-dde13,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p01-dde14,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p01-dde15-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p01-dde20,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p01-dde21,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p01-dde22-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p02-dde01-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p02-dde02-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p02-dde03-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p02-dde04-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p02-dde05-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p02-dde06-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p02-dde07-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p02-dde08-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p03-dde01-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p03-dde02-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p03-dde03-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p03-dde04-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p03-dde05-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p04-dde01-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p04-dde02-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p04-dde03-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p04-dde04,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p04-dde05,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p04-dde06-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p04-dde07,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p04-dde08-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p04-dde12,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde01-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde02,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde03-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde04-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde05-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde06-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde07-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde08-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde09-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde10,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde11,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde12-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde13-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde14-i3,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde15,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p05-dde16,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde01-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde02-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde03-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde04-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde05-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde06-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde07-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde08-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde09-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde10-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde11-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:51koukou-p06-dde12-f1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:album-51koukou-kaoguodadian,accepted,L2,汇编,full_item_online,verified,no,yes,PASS,,
domestic:SAAC:catalog-01-01_03,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_05,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_09,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_10,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_11,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_13,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_17,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_18,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_19,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_20,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_21,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-01-01_22,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_01,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_02,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_03,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_04,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_05,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:catalog-02-02_06,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_07,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_08,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_09,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_10,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_11,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_12,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_13,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_14,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_15,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_16,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-02-02_17,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_01_01,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_01_02,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_02_01,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_02_02,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_02_03,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_02_04,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_03_01,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_03_02,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_03_03,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_03_04,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_03_05,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_04_01,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_04_02,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_04_03,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_04_04,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_04_05,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_05_01,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_05_02,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_06_01,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_06_02,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_06_03,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_06_04,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_06_05,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_06_06,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_06_07,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_06_08,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-03-03_06_09,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-04-04_01,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-04-04_02,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-04-04_03,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-04-04_04,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-04-04_05,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_01,accepted,L1,汇编,surrogate_online,verified,1,,FAIL,G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_19,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_21,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_22,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_35,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_36,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_37,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_38,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_40,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_60,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_74,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_77,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_78,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_79,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_81,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_83,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:catalog-05-05_85,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_86,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_87,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_88,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_89,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-05-05_90,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_01,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_02,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_03,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_04,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_05,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_06,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_07,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_08,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_09,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft,
domestic:SAAC:catalog-06-06_10,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_11,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SAAC:catalog-06-06_12,accepted,L1,汇编,surrogate_online,verified,yes,no,FAIL,G5_ocr_draft;G6_uncertain:需人工,
domestic:SC:sichuan-minmengshi-sichuan-renmin,accepted,L3,待定,catalogue_only_online,verified,yes,no,FAIL,G1_level=L3;G2_avail=catalogue_only_online;G3_class=待定;G5_ocr_draft,
domestic:SCIO:2021-12-china-political-party-system,accepted,L2,汇编,full_item_online,verified,no,yes,PASS,,
domestic:SCU:democratic-league-anti-civil-war-talk-1945-11-02,accepted,L2,汇编,surrogate_online,verified,yes,no,FAIL,G2_avail=surrogate 但证据类型非影像;G5_ocr_draft,
domestic:SCU:democratic-league-situation-talk-1946-01-02,accepted,L2,汇编,surrogate_online,verified,yes,no,FAIL,G2_avail=surrogate 但证据类型非影像;G5_ocr_draft,
domestic:SH:1946-junzi-xieding-jiuxinzheng,accepted,L2,待定,full_item_online,verified,no,yes,FAIL,G3_class=待定,
domestic:SH:2010-01-10-zhenxie-huifu,accepted,L2,待定,full_item_online,verified,no,yes,FAIL,G3_class=待定,
domestic:SHAC:6-5-1216-meng-illegal-transfer-1947,accepted,L4,待定,catalogue_only_online,verified,no,no,FAIL,G1_level=L4;G2_avail=catalogue_only_online;G3_class=待定,
domestic:SHCM:revolutionary-relics-1945-minmeng-platform,accepted,L3,二手,catalogue_only_online,verified,yes,no,FAIL,G1_level=L3;G2_avail=catalogue_only_online;G3_class=二手;G5_ocr_draft,
domestic:SHDPZ:printed-page816-su-yanbin-1943-11-join,needs_human_review,L3,一手,not_online,unpublished,0,,FAIL,G1_level=L3;G2_avail=not_online;G4_catref_status=unpublished,
domestic:SHDPZ:printed-page820-zhou-gucheng-federation-consultant-1942,needs_human_review,L3,一手,not_online,unpublished,0,,FAIL,G1_level=L3;G2_avail=not_online;G4_catref_status=unpublished,
domestic:SHDPZ:printed-page840-shang-ding-1943-10-join,needs_human_review,L3,一手,not_online,unpublished,0,,FAIL,G1_level=L3;G2_avail=not_online;G4_catref_status=unpublished,
domestic:SHDPZ:zlc-chapter5-line571-shi-liang-1942-join,needs_human_review,L3,一手,not_online,unpublished,0,,FAIL,G1_level=L3;G2_avail=not_online;G4_catref_status=unpublished,
domestic:SHDPZ:zlc-characters-line527-shang-ding-1943-join,needs_human_review,L3,一手,not_online,unpublished,0,,FAIL,G1_level=L3;G2_avail=not_online;G4_catref_status=unpublished,
domestic:SHDPZ:zlc-characters-line79-liu-simou-1942-return,needs_human_review,L3,一手,not_online,unpublished,0,,FAIL,G1_level=L3;G2_avail=not_online;G4_catref_status=unpublished,
domestic:SHPRESS:zhanglan-shidai-ribao-1947-11-07-lead,needs_human_review,L4,二手,not_online,pending,0,,FAIL,G1_level=L4;G2_avail=not_online;G3_class=二手;G4_catref_status=pending,
domestic:SN:shaanxi-minmengshi-chenxitao,accepted,L3,待定,catalogue_only_online,verified,yes,no,FAIL,G1_level=L3;G2_avail=catalogue_only_online;G3_class=待定;G5_ocr_draft,
domestic:TM:taimeng-org-cn-history-1947-hongkong,accepted,L2,汇编,full_item_online,verified,no,yes,PASS,,
domestic:TM:tmly-tmjj-jianyao-1947,accepted,L2,汇编,full_item_online,verified,no,yes,PASS,,
domestic:TM:tmly-tmzc-zhangcheng,accepted,L2,汇编,full_item_online,verified,no,yes,PASS,,
domestic:VOC:guoxun-1942-issue253-cnbksy-index,accepted,L3,二手,catalogue_only_online,verified,yes,no,FAIL,G1_level=L3;G2_avail=catalogue_only_online;G3_class=二手;G5_ocr_draft,
domestic:WH:wenhuibao-1946-pcc-five-agreements-1946-01-31,needs_human_review,L1,待定,surrogate_online,pending,0,,FAIL,G2_avail=surrogate 但证据类型非影像;G3_class=待定;G4_catref_status=pending;G6_uncertain:未直接核验,
domestic:WH:wenhuibao-1946-refuse-national-assembly-shanghai-1946-11-25,needs_human_review,L1,待定,surrogate_online,pending,0,,FAIL,G2_avail=surrogate 但证据类型非影像;G3_class=待定;G4_catref_status=pending;G6_uncertain:未直接核验,
domestic:WM:1936-shen-junru-zaiyuzhong,accepted,L2,待定,full_item_online,verified,,,FAIL,G3_class=待定,
domestic:WM:1937-07-31-qijunzi-chuyu-heying,accepted,L2,待定,full_item_online,verified,,,FAIL,G3_class=待定,
domestic:WM:1940s-luo-longji-portrait,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1940s-zhang-junmai-portrait-1,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1940s-zhang-lan-portrait-zhang-lan-tomb,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1945-liucanzhengyuan-fangwen-yanan,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1945-liucanzhengyuan-fangwen-yanan-2,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1945-maozedong-zhude-liucanzhengyuan,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
