id,doc_key,title,date_guess,url,hit_type,ingested_candidate_id,volume_title,volume_id,doc_id,doc_number,class_grade,class_score,class_needs_review,class_reason,source_type,source_registry_id,source_title,source_origin_url,source_local_path,sub_count,prov_count
1326,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue11-truman-december-18-statement,评杜鲁门总统十二月十八日的声明,1946-09-13,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue11-truman-december-18-statement,评杜鲁门总统十二月十八日的声明,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue11-truman-december-18-statement,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue11-truman-december-18-statement,评杜鲁门总统十二月十八日的声明,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-23806_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B411%E6%9C%9F.pdf,,2,2
1327,domestic-ocr/S3:domestic:NLC:dagongbao-hankow-1947-11-04-zhang-qun-notice,张群书面通知民盟：应允保障盟员安全,1947-11-04,,domestic_page_ocr,domestic:NLC:dagongbao-hankow-1947-11-04-zhang-qun-notice,张群书面通知民盟：应允保障盟员安全,DOMESTIC-PAGE,s3:domestic:NLC:dagongbao-hankow-1947-11-04-zhang-qun-notice,,,,,,domestic_page_ocr,s3:domestic:NLC:dagongbao-hankow-1947-11-04-zhang-qun-notice,张群书面通知民盟：应允保障盟员安全,https://commons.wikimedia.org/wiki/Special:FilePath/NLC1080-00N001037-7604_%E5%A4%A7%E5%89%9B%E5%A0%B1_1947%E5%B9%B411%E6%9C%8804%E6%97%A5.pdf,,2,2
1328,domestic-ocr/S3:domestic:NLC:dagongbao-hankow-1947-11-04-league-dissolution-meeting,民盟将召开中常会讨论解散,1947-11-04,,domestic_page_ocr,domestic:NLC:dagongbao-hankow-1947-11-04-league-dissolution-meeting,民盟将召开中常会讨论解散,DOMESTIC-PAGE,s3:domestic:NLC:dagongbao-hankow-1947-11-04-league-dissolution-meeting,,,,,,domestic_page_ocr,s3:domestic:NLC:dagongbao-hankow-1947-11-04-league-dissolution-meeting,民盟将召开中常会讨论解散,https://commons.wikimedia.org/wiki/Special:FilePath/NLC1080-00N001037-7604_%E5%A4%A7%E5%89%9B%E5%A0%B1_1947%E5%B9%B411%E6%9C%8804%E6%97%A5.pdf,,2,2
1329,domestic-ocr/S3:domestic:NLC:dagongbao-hankow-1947-11-06-league-dissolution,民盟正式宣告解散·通告各地盟员停止政治活动,1947-11-06,,domestic_page_ocr,domestic:NLC:dagongbao-hankow-1947-11-06-league-dissolution,民盟正式宣告解散·通告各地盟员停止政治活动,DOMESTIC-PAGE,s3:domestic:NLC:dagongbao-hankow-1947-11-06-league-dissolution,,,,,,domestic_page_ocr,s3:domestic:NLC:dagongbao-hankow-1947-11-06-league-dissolution,民盟正式宣告解散·通告各地盟员停止政治活动,https://commons.wikimedia.org/wiki/Special:FilePath/NLC1080-00N001037-7606_%E5%A4%A7%E5%89%9B%E5%A0%B1_1947%E5%B9%B411%E6%9C%8806%E6%97%A5.pdf,,2,2
1330,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue01,《光明報》新一號（复刊号）,1946-09-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue01,《光明報》新一號（复刊号）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue01,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue01,《光明報》新一號（复刊号）,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10834_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B41%E6%9C%9F.pdf,,2,2
1331,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue01-refounding-editorial,复刊词,1946-09-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue01-refounding-editorial,复刊词,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue01-refounding-editorial,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue01-refounding-editorial,复刊词,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10834_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B41%E6%9C%9F.pdf,,1,1
1332,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue02,《光明報》新二號,1946-09-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue02,《光明報》新二號,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue02,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue02,《光明報》新二號,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10835_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B42%E6%9C%9F.pdf,,2,2
1333,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue02-people-power-editorial,我们相信人民的力量,1946-09-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue02-people-power-editorial,我们相信人民的力量,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue02-people-power-editorial,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue02-people-power-editorial,我们相信人民的力量,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10835_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B42%E6%9C%9F.pdf,,1,1
1334,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue03,《光明報》新三號,1946-10-08,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue03,《光明報》新三號,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue03,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue03,《光明報》新三號,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10424_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B43%E6%9C%9F.pdf,,1,1
1335,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue04,《光明報》新四號,1946-10-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue04,《光明報》新四號,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue04,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue04,《光明報》新四號,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10425_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B44%E6%9C%9F.pdf,,1,1
1336,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue04-urgent-situation-editorial,时机紧急中我们的态度,1946-10-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue04-urgent-situation-editorial,时机紧急中我们的态度,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue04-urgent-situation-editorial,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue04-urgent-situation-editorial,时机紧急中我们的态度,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10425_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B44%E6%9C%9F.pdf,,1,1
1337,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue05,《光明報》新五號,1946-10-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue05,《光明報》新五號,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue05,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue05,《光明報》新五號,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10426_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B45%E6%9C%9F.pdf,,1,1
1338,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue06,《光明報》新六號,1946-11-08,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue06,《光明報》新六號,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue06,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue06,《光明報》新六號,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10427_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B46%E6%9C%9F.pdf,,1,1
1339,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue07,《光明報》新七號,1946-11-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue07,《光明報》新七號,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue07,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue07,《光明報》新七號,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10428_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B47%E6%9C%9F.pdf,,1,1
1340,domestic-ocr/S3:domestic:NLC:guangmingbao-1946-issue07-why-not-national-assembly,我们为什么不参加国大,1946-11-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1946-issue07-why-not-national-assembly,我们为什么不参加国大,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1946-issue07-why-not-national-assembly,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue07-why-not-national-assembly,我们为什么不参加国大,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10428_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B47%E6%9C%9F.pdf,,1,1
1341,domestic-ocr/S3:domestic:NLC:guangmingbao-1948-1949-v1n1,《光明報》1948年1卷1期（1948-03-01）,1948-03-01,,domestic_page_ocr,domestic:NLC:guangmingbao-1948-1949-v1n1,《光明報》1948年1卷1期（1948-03-01）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1948-1949-v1n1,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1948-1949-v1n1,《光明報》1948年1卷1期（1948-03-01）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10484_光明報_1948年1卷1期.pdf,,2,2
1342,domestic-ocr/S3:domestic:NLC:guangmingbao-1948-1949-v1n12,《光明報》1948年1卷12期（1948-08-16）,1948-08-16,,domestic_page_ocr,domestic:NLC:guangmingbao-1948-1949-v1n12,《光明報》1948年1卷12期（1948-08-16）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1948-1949-v1n12,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1948-1949-v1n12,《光明報》1948年1卷12期（1948-08-16）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10514_光明報_1948年1卷12期.pdf,,2,2
1343,domestic-ocr/S3:domestic:NLC:guangmingbao-1948-1949-v2n1,《光明報》1949年2卷1期（1949-01-10）,1949-01-10,,domestic_page_ocr,domestic:NLC:guangmingbao-1948-1949-v2n1,《光明報》1949年2卷1期（1949-01-10）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1948-1949-v2n1,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1948-1949-v2n1,《光明報》1949年2卷1期（1949-01-10）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10515_光明報_1949年2卷1期.pdf,,2,2
1344,domestic-ocr/S3:domestic:NLC:guangmingbao-1948-1949-v2n1-article,新政协问题笔谈,1949-01-10,,domestic_page_ocr,domestic:NLC:guangmingbao-1948-1949-v2n1-article,新政协问题笔谈,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1948-1949-v2n1-article,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1948-1949-v2n1-article,新政协问题笔谈,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10515_光明報_1949年2卷1期.pdf,,1,1
1345,domestic-ocr/S3:domestic:NLC:guangmingbao-1948-1949-v2n12,《光明報》1949年2卷12期（1949-02-12）,1949-02-12,,domestic_page_ocr,domestic:NLC:guangmingbao-1948-1949-v2n12,《光明報》1949年2卷12期（1949-02-12）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1948-1949-v2n12,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1948-1949-v2n12,《光明報》1949年2卷12期（1949-02-12）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-72821_光明報_1949年2卷12期.pdf,,2,2
1346,domestic-ocr/S3:domestic:NLC:guangmingbao-1948-1949-v2n12-article,我們對和平的態度,1949-02-12,,domestic_page_ocr,domestic:NLC:guangmingbao-1948-1949-v2n12-article,我們對和平的態度,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1948-1949-v2n12-article,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1948-1949-v2n12-article,我們對和平的態度,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-72821_光明報_1949年2卷12期.pdf,,2,2
1347,domestic-ocr/S3:domestic:NLC:minxian-v1n10-1944-12-20,《民憲》第一卷第十期,1944-12-20,,domestic_page_ocr,domestic:NLC:minxian-v1n10-1944-12-20,《民憲》第一卷第十期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-v1n10-1944-12-20,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-v1n10-1944-12-20,《民憲》第一卷第十期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85451_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%8D%81%E6%9C%9F.pdf,,2,2
1348,domestic-ocr/S3:domestic:NLC:minmeng-wenxian-1946-whole,《民主同盟文獻》,1946-12,,domestic_page_ocr,domestic:NLC:minmeng-wenxian-1946-whole,《民主同盟文獻》,DOMESTIC-PAGE,s3:domestic:NLC:minmeng-wenxian-1946-whole,,,,,,domestic_page_ocr,s3:domestic:NLC:minmeng-wenxian-1946-whole,《民主同盟文獻》,https://commons.wikimedia.org/wiki/File:NLC416-01jh004281-12557_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf,,2,2
1349,domestic-ocr/S3:domestic:NLC:minmeng-wenxian-1946-formation-declaration,中国民主政团同盟成立宣言,1941-10-10,,domestic_page_ocr,domestic:WS:democratic-league-declaration-1941,中国民主政团同盟成立宣言,DOMESTIC-PAGE,s3:domestic:NLC:minmeng-wenxian-1946-formation-declaration,,,,,,domestic_page_ocr,s3:domestic:NLC:minmeng-wenxian-1946-formation-declaration,中国民主政团同盟成立宣言,https://commons.wikimedia.org/wiki/File:NLC416-01jh004281-12557_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf,,7,7
1350,domestic-ocr/S3:domestic:NLC:minmeng-wenxian-1946-ten-program,中国民主政团同盟对时局主张纲领,1941-10-10,,domestic_page_ocr,domestic:NLC:minmeng-wenxian-1946-ten-program,中国民主政团同盟对时局主张纲领,DOMESTIC-PAGE,s3:domestic:NLC:minmeng-wenxian-1946-ten-program,,,,,,domestic_page_ocr,s3:domestic:NLC:minmeng-wenxian-1946-ten-program,中国民主政团同盟对时局主张纲领,https://commons.wikimedia.org/wiki/File:NLC416-01jh004281-12557_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf,,5,5
1351,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-1947-12,《光明報》新二十號（1947-01-08）,1947-01-08,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-1947-12,《光明報》新二十號（1947-01-08）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-1947-12,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-1947-12,《光明報》新二十號（1947-01-08）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-72818_光明報_1947年12期.pdf,,1,1
1352,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-1947-13,《光明報》新十三號（1947-01-18）,1947-01-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-1947-13,《光明報》新十三號（1947-01-18）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-1947-13,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-1947-13,《光明報》新十三號（1947-01-18）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10453_光明報_1947年13期.pdf,,1,1
1353,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-1947-14,《光明報》新十四號（1947-01-28）,1947-01-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-1947-14,《光明報》新十四號（1947-01-28）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-1947-14,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-1947-14,《光明報》新十四號（1947-01-28）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,,1,1
1354,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-1947-15,《光明報》新十五號（1947-02-08）,1947-02-08,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-1947-15,《光明報》新十五號（1947-02-08）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-1947-15,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-1947-15,《光明報》新十五號（1947-02-08）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10455_光明報_1947年15期.pdf,,1,1
1355,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-1947-16–17,《光明報》新十六—十七號（1947-03-18）,1947-03-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-1947-16–17,《光明報》新十六—十七號（1947-03-18）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-1947-16–17,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-1947-16–17,《光明報》新十六—十七號（1947-03-18）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,,1,1
1356,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-1947-18,《光明報》新十八號（1947-05-14）,1947-05-14,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-1947-18,《光明報》新十八號（1947-05-14）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-1947-18,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-1947-18,《光明報》新十八號（1947-05-14）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,,1,1
1357,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-1947-19,《光明報》新十九號（1947-10-28）,1947-10-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-1947-19,《光明報》新十九號（1947-10-28）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-1947-19,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-1947-19,《光明報》新十九號（1947-10-28）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10458_光明報_1947年19期.pdf,,1,1
1358,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-19-article-01,《我们对于和平的态度》,1947-10-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-19-article-01,《我们对于和平的态度》,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-19-article-01,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-19-article-01,《我们对于和平的态度》,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10458_光明報_1947年19期.pdf,,2,2
1359,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-19-article-02,《民盟中央对于五参政员出席参政会之决定》,1947-10-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-19-article-02,《民盟中央对于五参政员出席参政会之决定》,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-19-article-02,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-19-article-02,《民盟中央对于五参政员出席参政会之决定》,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10458_光明報_1947年19期.pdf,,2,2
1360,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-19-article-03,《迎接学生运动新的高潮》,1947-10-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-19-article-03,《迎接学生运动新的高潮》,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-19-article-03,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-19-article-03,《迎接学生运动新的高潮》,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10458_光明報_1947年19期.pdf,,4,4
1361,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-19-article-04,《独裁政府是怎样摧残新闻自由的？》,1947-10-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-19-article-04,《独裁政府是怎样摧残新闻自由的？》,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-19-article-04,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-19-article-04,《独裁政府是怎样摧残新闻自由的？》,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10458_光明報_1947年19期.pdf,,2,2
1362,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-19-article-05,《两种制度和两种问题》,1947-10-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-19-article-05,《两种制度和两种问题》,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-19-article-05,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-19-article-05,《两种制度和两种问题》,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10458_光明報_1947年19期.pdf,,3,3
1363,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-1947-20,《光明報》新二十號（1947-06-23）,1947-06-23,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-1947-20,《光明報》新二十號（1947-06-23）,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-1947-20,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-1947-20,《光明報》新二十號（1947-06-23）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10459_光明報_1947年20期.pdf,,1,1
1364,domestic-ocr/S3:domestic:NLC:minxian-85443-1944-05-01,《民憲》第一卷第二期,1944-05-01,,domestic_page_ocr,domestic:NLC:minxian-85443-1944-05-01,《民憲》第一卷第二期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-85443-1944-05-01,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-85443-1944-05-01,《民憲》第一卷第二期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85443_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%BA%8C%E6%9C%9F.pdf,,2,2
1365,domestic-ocr/S3:domestic:NLC:minxian-85444-1944-06-15,《民憲》第一卷第三期,1944-06-15,,domestic_page_ocr,domestic:NLC:minxian-85444-1944-06-15,《民憲》第一卷第三期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-85444-1944-06-15,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-85444-1944-06-15,《民憲》第一卷第三期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85444_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%B8%89%E6%9C%9F.pdf,,2,2
1366,domestic-ocr/S3:domestic:NLC:minxian-85445-1944-06-30,《民憲》第一卷第四期,1944-06-30,,domestic_page_ocr,domestic:NLC:minxian-85445-1944-06-30,《民憲》第一卷第四期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-85445-1944-06-30,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-85445-1944-06-30,《民憲》第一卷第四期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85445_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%9B%9B%E6%9C%9F.pdf,,2,2
1367,domestic-ocr/S3:domestic:NLC:minxian-85446-1944-07-16,《民憲》第一卷第五期,1944-07-16,,domestic_page_ocr,domestic:NLC:minxian-85446-1944-07-16,《民憲》第一卷第五期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-85446-1944-07-16,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-85446-1944-07-16,《民憲》第一卷第五期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85446_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%BA%94%E6%9C%9F.pdf,,2,2
1368,domestic-ocr/S3:domestic:NLC:minxian-85448-1944-09-10,《民憲》第一卷第七期,1944-09-10,,domestic_page_ocr,domestic:NLC:minxian-85448-1944-09-10,《民憲》第一卷第七期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-85448-1944-09-10,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-85448-1944-09-10,《民憲》第一卷第七期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85448_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%B8%83%E6%9C%9F.pdf,,2,2
1369,domestic-ocr/S3:domestic:NLC:minxian-85449-1944-10-12,《民憲》第一卷第八期,1944-10-12,,domestic_page_ocr,domestic:NLC:minxian-85449-1944-10-12,《民憲》第一卷第八期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-85449-1944-10-12,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-85449-1944-10-12,《民憲》第一卷第八期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85449_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%85%AB%E6%9C%9F.pdf,,2,2
1370,domestic-ocr/S3:domestic:NLC:minxian-85452-1945-01-15,《民憲》第一卷第十一期,1945-01-15,,domestic_page_ocr,domestic:NLC:minxian-85452-1945-01-15,《民憲》第一卷第十一期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-85452-1945-01-15,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-85452-1945-01-15,《民憲》第一卷第十一期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85452_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%8D%81%E4%B8%80%E6%9C%9F.pdf,,2,2
1371,domestic-ocr/S3:domestic:NLC:minxian-85453-1945-02-25,《民憲》第一卷第十二期,1945-02-25,,domestic_page_ocr,domestic:NLC:minxian-85453-1945-02-25,《民憲》第一卷第十二期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-85453-1945-02-25,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-85453-1945-02-25,《民憲》第一卷第十二期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85453_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%8D%81%E4%BA%8C%E6%9C%9F.pdf,,2,2
1372,domestic-ocr/S3:domestic:NLC:minxian-85454-1945-05-15,《民憲》第二卷第一期,1945-05-15,,domestic_page_ocr,domestic:NLC:minxian-85454-1945-05-15,《民憲》第二卷第一期,DOMESTIC-PAGE,s3:domestic:NLC:minxian-85454-1945-05-15,,,,,,domestic_page_ocr,s3:domestic:NLC:minxian-85454-1945-05-15,《民憲》第二卷第一期,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85454_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%BA%8C%E5%8D%B7%E7%AC%AC%E4%B8%80%E6%9C%9F.pdf,,2,2
