id,source_type,source_id,title,origin_url,local_path
156,domestic_ocr_review,domestic-ocr:NLC:observer-1947-v3n09-front-ocr,《观察》第三卷第9期封面/目录 OCR 草稿,https://commons.wikimedia.org/wiki/File:SSID-13679264_%E8%A7%82%E5%AF%9F_%E7%AC%AC3%E5%8D%B7%E7%AC%AC1-12%E6%9C%9F.pdf,/Users/cheer/Documents/mm agent/mingmeng-history-research/work/domestic/observer_issue_ocr_20260728/观察_第三卷_第09期_1947-10-25_pdf0199-0218.pdf
157,domestic_ocr_review,domestic-ocr:NLC:observer-1947-v3n10-front-ocr,《观察》第三卷第10期封面/目录 OCR 草稿,https://commons.wikimedia.org/wiki/File:SSID-13679264_%E8%A7%82%E5%AF%9F_%E7%AC%AC3%E5%8D%B7%E7%AC%AC1-12%E6%9C%9F.pdf,/Users/cheer/Documents/mm agent/mingmeng-history-research/work/domestic/observer_issue_ocr_20260728/观察_第三卷_第10期_1947-11-01_pdf0219-0238.pdf
158,domestic_ocr_review,domestic-ocr:NLC:observer-1947-v3n11-front-ocr,《观察》第三卷第11期封面/目录 OCR 草稿,https://commons.wikimedia.org/wiki/File:SSID-13679264_%E8%A7%82%E5%AF%9F_%E7%AC%AC3%E5%8D%B7%E7%AC%AC1-12%E6%9C%9F.pdf,/Users/cheer/Documents/mm agent/mingmeng-history-research/work/domestic/observer_issue_ocr_20260728/观察_第三卷_第11期_1947-11-08_pdf0239-0258.pdf
159,domestic_ocr_review,domestic-ocr:NLC:observer-1947-v3n12-front-ocr,《观察》第三卷第12期封面/目录 OCR 草稿,https://commons.wikimedia.org/wiki/File:SSID-13679264_%E8%A7%82%E5%AF%9F_%E7%AC%AC3%E5%8D%B7%E7%AC%AC1-12%E6%9C%9F.pdf,/Users/cheer/Documents/mm agent/mingmeng-history-research/work/domestic/observer_issue_ocr_20260728/观察_第三卷_第12期_1947-11-15_pdf0259-0278.pdf
160,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-002,NLC404-01J000514-10460_光明報_1947年21期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10460_光明報_1947年21期.pdf
161,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-003,NLC404-00J001436-85449_民憲_第一卷第八期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85449_民憲_第一卷第八期.pdf
162,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-004,NLC404-01J000514-10431_光明報_1946年10期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10431_光明報_1946年10期.pdf
163,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-005,NLC404-00J001436-85453_民憲_第一卷第十二期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85453_民憲_第一卷第十二期.pdf
164,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-006,NLC1080-00N000846-8631_新华日报_1941-10-10.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC1080-00N000846-8631_新华日报_1941-10-10.pdf
165,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-007,NLC404-00J001436-85445_民憲_第一卷第四期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85445_民憲_第一卷第四期.pdf
166,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-008,NLC404-01J000514-10834_光明報_1946年1期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10834_光明報_1946年1期.pdf
167,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-009,NLC404-01J000332-6817_观察_1947年3卷11期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000332-6817_观察_1947年3卷11期.pdf
168,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-010,NLC404-01J000514-72818_光明報_1947年12期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-72818_光明報_1947年12期.pdf
169,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-011,NLC416-01jh004281-12557_民主同盟文獻_1946.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/sourcebooks/NLC416-01jh004281-12557_民主同盟文獻_1946.pdf
170,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-012,NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/sourcebooks/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf
171,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-013,NLC511-027032016010761-42571_中国民主同盟言论集.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/sourcebooks/NLC511-027032016010761-42571_中国民主同盟言论集.pdf
172,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-014,中国民主同盟临时全国代表大会宣言_公开转录.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/sourcebooks/中国民主同盟临时全国代表大会宣言_公开转录.pdf
173,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-015,中国民主同盟历史文献_1941-1949_公开扫描.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf
174,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-020,GXMM_大公報_天津版_1947-11-06_第2版_民盟宣布解散_嵌图截取.png · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/GXMM_大公報_天津版_1947-11-06_第2版_民盟宣布解散_嵌图截取.png
175,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-021,LNU_PROFMKCHAN_INDEXLIST_14_光明報_1941.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/LNU_PROFMKCHAN_INDEXLIST_14_光明報_1941.pdf
176,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-023,SSID-13679264_观察_第3卷第1-12期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/SSID-13679264_观察_第3卷第1-12期.pdf
177,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10424,NLC404-01J000514-10424_光明報_1946年3期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10424_光明報_1946年3期.pdf
178,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10425,NLC404-01J000514-10425_光明報_1946年4期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10425_光明報_1946年4期.pdf
179,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10426,NLC404-01J000514-10426_光明報_1946年5期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10426_光明報_1946年5期.pdf
180,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10427,NLC404-01J000514-10427_光明報_1946年6期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10427_光明報_1946年6期.pdf
181,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10428,NLC404-01J000514-10428_光明報_1946年7期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10428_光明報_1946年7期.pdf
182,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10429,NLC404-01J000514-10429_光明報_1946年8期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10429_光明報_1946年8期.pdf
183,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10430,NLC404-01J000514-10430_光明報_1946年9期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10430_光明報_1946年9期.pdf
184,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10453,NLC404-01J000514-10453_光明報_1947年13期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10453_光明報_1947年13期.pdf
185,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10454,NLC404-01J000514-10454_光明報_1947年14期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10454_光明報_1947年14期.pdf
186,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10455,NLC404-01J000514-10455_光明報_1947年15期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10455_光明報_1947年15期.pdf
187,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10456,NLC404-01J000514-10456_光明報_1947年16–17期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10456_光明報_1947年16–17期.pdf
188,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10457,NLC404-01J000514-10457_光明報_1947年18期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10457_光明報_1947年18期.pdf
189,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10458,NLC404-01J000514-10458_光明報_1947年19期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10458_光明報_1947年19期.pdf
190,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10459,NLC404-01J000514-10459_光明報_1947年20期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10459_光明報_1947年20期.pdf
191,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10483,NLC404-01J000514-10483_光明報_1947年22期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10483_光明報_1947年22期.pdf
192,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10484,NLC404-01J000514-10484_光明報_1948年1卷1期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10484_光明報_1948年1卷1期.pdf
193,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10514,NLC404-01J000514-10514_光明報_1948年1卷12期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10514_光明報_1948年1卷12期.pdf
194,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10515,NLC404-01J000514-10515_光明報_1949年2卷1期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10515_光明報_1949年2卷1期.pdf
195,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-10835,NLC404-01J000514-10835_光明報_1946年2期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-10835_光明報_1946年2期.pdf
196,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-23806,NLC404-01J000514-23806_光明報_1946年11期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-23806_光明報_1946年11期.pdf
197,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-72821,NLC404-01J000514-72821_光明報_1949年2卷12期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-01J000514-72821_光明報_1949年2卷12期.pdf
198,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85442,NLC404-00J001436-85442_民憲_第一卷第一期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85442_民憲_第一卷第一期.pdf
199,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85443,NLC404-00J001436-85443_民憲_第一卷第二期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85443_民憲_第一卷第二期.pdf
200,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85444,NLC404-00J001436-85444_民憲_第一卷第三期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85444_民憲_第一卷第三期.pdf
201,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85446,NLC404-00J001436-85446_民憲_第一卷第五期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85446_民憲_第一卷第五期.pdf
202,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85447,NLC404-00J001436-85447_民憲_第一卷第六期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85447_民憲_第一卷第六期.pdf
203,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85448,NLC404-00J001436-85448_民憲_第一卷第七期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85448_民憲_第一卷第七期.pdf
204,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85450,NLC404-00J001436-85450_民憲_第一卷第九期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85450_民憲_第一卷第九期.pdf
205,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85451,NLC404-00J001436-85451_民憲_第一卷第十期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85451_民憲_第一卷第十期.pdf
206,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85452,NLC404-00J001436-85452_民憲_第一卷第十一期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85452_民憲_第一卷第十一期.pdf
207,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85454,NLC404-00J001436-85454_民憲_第二卷第一期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85454_民憲_第二卷第一期.pdf
208,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-85455,NLC404-00J001436-85455_民憲_第二卷第二期.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC404-00J001436-85455_民憲_第二卷第二期.pdf
209,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-8658,NLC1080-00N000846-8658_新华日报_1941-10-16.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC1080-00N000846-8658_新华日报_1941-10-16.pdf
210,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-N1080-7604,NLC1080-00N001037-7604_大剛報_1947年11月04日.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC1080-00N001037-7604_大剛報_1947年11月04日.pdf
211,domestic_ocr_pilot,domestic-ocr:LOCALFULL:P3-N1080-7606,NLC1080-00N001037-7606_大剛報_1947年11月06日.pdf · OCR检索草稿,,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/press_scans/NLC1080-00N001037-7606_大剛報_1947年11月06日.pdf
212,domestic_page_ocr,domestic-page-ocr/SSID-13679264,《觀察》第三卷第一至十二期合订本,,data/domestic/press_scans/SSID-13679264_观察_第3卷第1-12期.pdf
213,domestic_page_ocr,domestic-page-ocr/NLC511-012031312030001-21906,《大公報》第一一四卷,,data/domestic/press_scans/NLC511-012031312030001-21906_大公報_第114卷.pdf
214,domestic_page_ocr,domestic-page-ocr/ROC1947-10-30,《國民政府公報》第2967號 1947-10-30,,data/domestic/gazette_scans/ROC1947-10-30國民政府公報2967.pdf
215,domestic_page_ocr,domestic-page-ocr/NLC511-012031312030001-21905,《大公報》第一一三卷,,data/domestic/press_scans/NLC511-012031312030001-21905_大公報_第113卷.pdf
216,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85454,《民憲》第二卷第一期,,data/domestic/press_scans/NLC404-00J001436-85454_民憲_第二卷第一期.pdf
217,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85448,《民憲》第一卷第七期,,data/domestic/press_scans/NLC404-00J001436-85448_民憲_第一卷第七期.pdf
218,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85452,《民憲》第一卷第十一期,,data/domestic/press_scans/NLC404-00J001436-85452_民憲_第一卷第十一期.pdf
219,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85446,《民憲》第一卷第五期,,data/domestic/press_scans/NLC404-00J001436-85446_民憲_第一卷第五期.pdf
220,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85449,《民憲》第一卷第八期,,data/domestic/press_scans/NLC404-00J001436-85449_民憲_第一卷第八期.pdf
221,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85451,《民憲》第一卷第十期,,data/domestic/press_scans/NLC404-00J001436-85451_民憲_第一卷第十期.pdf
222,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85443,《民憲》第一卷第二期,,data/domestic/press_scans/NLC404-00J001436-85443_民憲_第一卷第二期.pdf
223,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85445,《民憲》第一卷第四期,,data/domestic/press_scans/NLC404-00J001436-85445_民憲_第一卷第四期.pdf
224,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85447,《民憲》第一卷第六期,,data/domestic/press_scans/NLC404-00J001436-85447_民憲_第一卷第六期.pdf
225,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85453,《民憲》第一卷第十二期,,data/domestic/press_scans/NLC404-00J001436-85453_民憲_第一卷第十二期.pdf
226,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85450,《民憲》第一卷第九期,,data/domestic/press_scans/NLC404-00J001436-85450_民憲_第一卷第九期.pdf
227,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85455,《民憲》第二卷第二期,,data/domestic/press_scans/NLC404-00J001436-85455_民憲_第二卷第二期.pdf
228,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85442,《民憲》第一卷第一期,,data/domestic/press_scans/NLC404-00J001436-85442_民憲_第一卷第一期.pdf
229,domestic_page_ocr,domestic-page-ocr/NLC404-00J001436-85444,《民憲》第一卷第三期,,data/domestic/press_scans/NLC404-00J001436-85444_民憲_第一卷第三期.pdf
230,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10834,《光明報》1946 年1期,,data/domestic/press_scans/NLC404-01J000514-10834_光明報_1946年1期.pdf
231,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10426,《光明報》1946 年5期,,data/domestic/press_scans/NLC404-01J000514-10426_光明報_1946年5期.pdf
232,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10483,《光明報》1947 年22期,,data/domestic/press_scans/NLC404-01J000514-10483_光明報_1947年22期.pdf
233,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-23806,《光明報》1946 年11期,,data/domestic/press_scans/NLC404-01J000514-23806_光明報_1946年11期.pdf
234,domestic_page_ocr,domestic-page-ocr/ROC1947-10-27,《國民政府公報》第2964號 1947-10-27,,data/domestic/gazette_scans/ROC1947-10-27國民政府公報2964.pdf
235,domestic_page_ocr,domestic-page-ocr/ROC1947-11-07,《國民政府公報》第2974號 1947-11-07,,data/domestic/gazette_scans/ROC1947-11-07國民政府公報2974.pdf
236,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10424,《光明報》1946 年3期,,data/domestic/press_scans/NLC404-01J000514-10424_光明報_1946年3期.pdf
237,domestic_page_ocr,domestic-page-ocr/NLC404-01J000332-6817,《觀察》第三卷第十一期,,data/domestic/press_scans/NLC404-01J000332-6817_观察_1947年3卷11期.pdf
238,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10425,《光明報》1946 年4期,,data/domestic/press_scans/NLC404-01J000514-10425_光明報_1946年4期.pdf
239,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10427,《光明報》1946 年6期,,data/domestic/press_scans/NLC404-01J000514-10427_光明報_1946年6期.pdf
240,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10428,《光明報》1946 年7期,,data/domestic/press_scans/NLC404-01J000514-10428_光明報_1946年7期.pdf
241,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10429,《光明報》1946 年8期,,data/domestic/press_scans/NLC404-01J000514-10429_光明報_1946年8期.pdf
242,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10430,《光明報》1946 年9期,,data/domestic/press_scans/NLC404-01J000514-10430_光明報_1946年9期.pdf
243,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10431,《光明報》1946 年10期,,data/domestic/press_scans/NLC404-01J000514-10431_光明報_1946年10期.pdf
244,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10459,《光明報》1947 年20期,,data/domestic/press_scans/NLC404-01J000514-10459_光明報_1947年20期.pdf
245,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10460,《光明報》1947 年21期,,data/domestic/press_scans/NLC404-01J000514-10460_光明報_1947年21期.pdf
246,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10835,《光明報》1946 年2期,,data/domestic/press_scans/NLC404-01J000514-10835_光明報_1946年2期.pdf
247,domestic_page_ocr,domestic-page-ocr/ROC1947-11-06,《國民政府公報》第2973號 1947-11-06,,data/domestic/gazette_scans/ROC1947-11-06國民政府公報2973.pdf
248,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10454,《光明報》1947 年14期,,data/domestic/press_scans/NLC404-01J000514-10454_光明報_1947年14期.pdf
249,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10458,《光明報》1947 年19期,,data/domestic/press_scans/NLC404-01J000514-10458_光明報_1947年19期.pdf
250,domestic_page_ocr,domestic-page-ocr/NLC1080-00N000846-8631,《新华日报》1941-10-10,,data/domestic/press_scans/NLC1080-00N000846-8631_新华日报_1941-10-10.pdf
251,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10453,《光明報》1947 年13期,,data/domestic/press_scans/NLC404-01J000514-10453_光明報_1947年13期.pdf
252,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10455,《光明報》1947 年15期,,data/domestic/press_scans/NLC404-01J000514-10455_光明報_1947年15期.pdf
253,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10456,《光明報》1947 年16–17期,,data/domestic/press_scans/NLC404-01J000514-10456_光明報_1947年16–17期.pdf
254,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10457,《光明報》1947 年18期,,data/domestic/press_scans/NLC404-01J000514-10457_光明報_1947年18期.pdf
255,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10484,《光明報》1948 年1卷1期,,data/domestic/press_scans/NLC404-01J000514-10484_光明報_1948年1卷1期.pdf
256,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10514,《光明報》1948 年1卷12期,,data/domestic/press_scans/NLC404-01J000514-10514_光明報_1948年1卷12期.pdf
257,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-72818,《光明報》1947 年12期,,data/domestic/press_scans/NLC404-01J000514-72818_光明報_1947年12期.pdf
258,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-10515,《光明報》1949 年2卷1期,,data/domestic/press_scans/NLC404-01J000514-10515_光明報_1949年2卷1期.pdf
259,domestic_page_ocr,domestic-page-ocr/NLC404-01J000514-72821,《光明報》1949 年2卷12期,,data/domestic/press_scans/NLC404-01J000514-72821_光明報_1949年2卷12期.pdf
260,domestic_page_ocr,domestic-page-ocr/SRC-088458899f,《中国民主同盟临时全国代表大会宣言》公开转录,,data/domestic/sourcebooks/中国民主同盟临时全国代表大会宣言_公开转录.pdf
261,domestic_page_ocr,domestic-page-ocr/SRC-257bb7be70,《中国民主同盟历史文献 1941—1949》公开扫描,,data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf
262,domestic_page_ocr,domestic-page-ocr/NLC511-027032016010761-42571,《中国民主同盟言论集》,,data/domestic/sourcebooks/NLC511-027032016010761-42571_中国民主同盟言论集.pdf
263,domestic_page_ocr,domestic-page-ocr/NLC416-01jh004281-12557,《民主同盟文獻》1946,,data/domestic/sourcebooks/NLC416-01jh004281-12557_民主同盟文獻_1946.pdf
264,domestic_page_ocr,domestic-page-ocr/NLC511-027032013012333-19131,《民主同盟文獻》另一扫描本,,data/domestic/sourcebooks/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf
265,domestic_page_ocr,domestic-page-ocr/GXMM,《大公報》天津版 1947-11-06 第2版〈民盟宣布解散〉嵌图截取,,data/domestic/press_scans/GXMM_大公報_天津版_1947-11-06_第2版_民盟宣布解散_嵌图截取.png
266,domestic_page_ocr,domestic-page-ocr/SRC-7ff54b899d,1941 年《光明報》香港工运剪报索引清单,,data/domestic/press_scans/LNU_PROFMKCHAN_INDEXLIST_14_光明報_1941.pdf
267,domestic_page_ocr,domestic-page-ocr/NLC1080-00N000846-8658,《新华日报》1941-10-16,,data/domestic/press_scans/NLC1080-00N000846-8658_新华日报_1941-10-16.pdf
268,domestic_page_ocr,domestic-page-ocr/NLC1080-00N000846-8712,《新华日报》1941-10-28,,data/domestic/press_scans/NLC1080-00N000846-8712_新华日报_1941-10-28.pdf
269,domestic_page_ocr,domestic-page-ocr/NLC1080-00N001037-7604,《大剛報》1947-11-04,,data/domestic/press_scans/NLC1080-00N001037-7604_大剛報_1947年11月04日.pdf
270,domestic_page_ocr,domestic-page-ocr/NLC1080-00N001037-7606,《大剛報》1947-11-06,,data/domestic/press_scans/NLC1080-00N001037-7606_大剛報_1947年11月06日.pdf
271,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1948-1949-v1n1-article,民盟三中全会的成就,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10484_光明報_1948年1卷1期.pdf,
272,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1948-1949-v1n12-article,反對美國援蔣扶日,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10514_光明報_1948年1卷12期.pdf,
273,domestic_page_ocr,s3:domestic:NLC:minmeng-wenxian-1946-final-war-political-platform,中国民主同盟对抗战最后阶段的政治主张,https://commons.wikimedia.org/wiki/File:NLC416-01jh004281-12557_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf,
